,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
500,500,19,I,O,PRP,O
501,501,19,will,O,MD,O
502,502,19,stake,O,NN,O
503,503,19,with,O,IN,O
504,504,19,thee,O,NN,O
505,505,19,!,O,.,O
506,506,19,',O,'',O
507,507,19,'',O,'',O
508,508,20,Vaisampayana,B-PER,NNP,O
509,509,20,continued,O,VBD,O
510,510,20,",",O,",",O
511,511,20,--,O,:,O
512,512,20,'',O,'',O
513,513,20,Hearing,O,VBG,O
514,514,20,these,O,DT,O
515,515,20,words,O,NNS,O
516,516,20,",",O,",",O
517,517,20,Sakuni,B-PER,NNP,O
518,518,20,ready,O,NN,O
519,519,20,with,O,IN,O
520,520,20,the,O,DT,O
521,521,20,dice,O,NNS,O
522,522,20,",",O,",",O
523,523,20,and,O,CC,O
524,524,20,adopting,O,VBG,O
525,525,20,unfair,O,JJ,O
526,526,20,means,O,NNS,O
527,527,20,",",O,",",O
528,528,20,said,O,VBD,O
529,529,20,unto,O,JJ,O
530,530,20,Yudhishthira,B-PER,NNP,O
531,531,20,",",O,",",O
532,532,20,'Lo,O,NNP,O
533,533,20,",",O,",",O
534,534,20,I,O,PRP,O
535,535,20,have,O,VBP,O
536,536,20,won,O,VBN,O
537,537,20,!,O,.,O
538,538,20,',O,'',O
539,539,21,``,O,``,O
540,540,21,Yudhishthira,B-PER,NNP,O
541,541,21,said,O,VBD,O
542,542,21,",",O,",",O
543,543,21,--,O,:,O
544,544,21,'I,O,NNS,O
545,545,21,have,O,VBP,O
546,546,21,a,O,DT,O
547,547,21,hundred,O,CD,O
548,548,21,thousand,O,CD,O
549,549,21,serving-girls,O,NNS,O
550,550,21,",",O,",",O
551,551,21,all,O,DT,O
552,552,21,young,O,JJ,O
553,553,21,",",O,",",O
554,554,21,and,O,CC,O
555,555,21,decked,O,VBN,O
556,556,21,with,O,IN,O
557,557,21,golden,O,JJ,O
558,558,21,bracelets,O,NNS,O
559,559,21,on,O,IN,O
560,560,21,their,O,PRP$,O
561,561,21,wrists,O,NNS,O
562,562,21,and,O,CC,O
563,563,21,upper,O,JJ,O
564,564,21,arms,O,NNS,O
565,565,21,",",O,",",O
566,566,21,and,O,CC,O
567,567,21,with,O,IN,O
568,568,21,nishkas,O,JJ,O
569,569,21,round,O,VBP,O
570,570,21,their,O,PRP$,O
571,571,21,necks,O,NNS,O
572,572,21,and,O,CC,O
573,573,21,other,O,JJ,O
574,574,21,ornaments,O,NNS,O
575,575,21,",",O,",",O
576,576,21,adorned,O,VBN,O
577,577,21,with,O,IN,O
578,578,21,costly,O,JJ,O
579,579,21,garlands,O,NNS,O
580,580,21,and,O,CC,O
581,581,21,attired,O,VBN,O
582,582,21,in,O,IN,O
583,583,21,rich,O,JJ,O
584,584,21,robes,O,NNS,O
585,585,21,",",O,",",O
586,586,21,daubed,O,VBN,O
587,587,21,with,O,IN,O
588,588,21,the,O,DT,O
589,589,21,sandal,O,JJ,O
590,590,21,paste,O,NN,O
591,591,21,",",O,",",O
592,592,21,wearing,O,VBG,O
593,593,21,jewels,O,NNS,O
594,594,21,and,O,CC,O
595,595,21,gold,O,NN,O
596,596,21,",",O,",",O
597,597,21,and,O,CC,O
598,598,21,well-skilled,O,JJ,O
599,599,21,in,O,IN,O
600,600,21,the,O,DT,O
601,601,21,four,O,CD,O
602,602,21,and,O,CC,O
603,603,21,sixty,O,VB,O
604,604,21,elegant,O,JJ,O
605,605,21,arts,O,NNS,O
606,606,21,",",O,",",O
607,607,21,especially,O,RB,O
608,608,21,versed,O,VBN,O
609,609,21,in,O,IN,O
610,610,21,dancing,O,VBG,O
611,611,21,and,O,CC,O
612,612,21,singing,O,NN,O
613,613,21,",",O,",",O
614,614,21,and,O,CC,O
615,615,21,who,O,WP,O
616,616,21,wait,O,VBP,O
617,617,21,upon,O,IN,O
618,618,21,and,O,CC,O
619,619,21,serve,O,VBP,O
620,620,21,at,O,IN,O
621,621,21,my,O,PRP$,O
622,622,21,command,O,NN,O
623,623,21,the,O,DT,O
624,624,21,celestials,O,NNS,O
625,625,21,",",O,",",O
626,626,21,the,O,DT,O
627,627,21,Snataka,B-COMMUNITY,NNP,O
628,628,21,Brahmanas,B-COMMUNITY,NNP,O
629,629,21,",",O,",",O
630,630,21,and,O,CC,O
631,631,21,kings,O,NNS,O
632,632,21,.,O,.,O
633,633,22,With,O,IN,O
634,634,22,this,O,DT,O
635,635,22,wealth,O,NN,O
636,636,22,",",O,",",O
637,637,22,O,O,NNP,O
638,638,22,king,O,NN,O
639,639,22,",",O,",",O
640,640,22,I,O,PRP,O
641,641,22,will,O,MD,O
642,642,22,stake,O,NN,O
643,643,22,with,O,IN,O
644,644,22,thee,O,NN,O
645,645,22,!,O,.,O
646,646,22,',O,'',O
647,647,22,'',O,'',O
648,648,23,Vaisampayana,B-PER,NNP,O
649,649,23,continued,O,VBD,O
650,650,23,",",O,",",O
651,651,23,--,O,:,O
652,652,23,'Hearing,O,VBG,O
653,653,23,these,O,DT,O
654,654,23,words,O,NNS,O
655,655,23,",",O,",",O
656,656,23,Sakuni,B-PER,NNP,O
657,657,23,ready,O,NN,O
658,658,23,with,O,IN,O
659,659,23,the,O,DT,O
660,660,23,dice,O,NNS,O
661,661,23,",",O,",",O
662,662,23,adopting,O,VBG,O
663,663,23,unfair,O,JJ,O
664,664,23,means,O,NNS,O
665,665,23,",",O,",",O
666,666,23,said,O,VBD,O
667,667,23,unto,O,JJ,O
668,668,23,Yudhishthira,B-PER,NNP,O
669,669,23,.,O,.,O
670,670,24,'Lo,O,CD,O
671,671,24,",",O,",",O
672,672,24,I,O,PRP,O
673,673,24,have,O,VBP,O
674,674,24,won,O,VBN,O
675,675,24,!,O,.,O
676,676,24,',O,'',O
677,677,25,Yudhishthira,B-PER,NNP,O
678,678,25,said,O,VBD,O
679,679,25,",",O,",",O
680,680,25,--,O,:,O
681,681,25,'',O,'',O
682,682,25,I,O,PRP,O
683,683,25,have,O,VBP,O
684,684,25,thousands,O,NNS,O
685,685,25,of,O,IN,O
686,686,25,serving-men,O,NNS,O
687,687,25,",",O,",",O
688,688,25,skilled,O,VBN,O
689,689,25,in,O,IN,O
690,690,25,waiting,O,VBG,O
691,691,25,upon,O,JJ,O
692,692,25,guests,O,NNS,O
693,693,25,",",O,",",O
694,694,25,always,O,RB,O
695,695,25,attired,O,VBN,O
696,696,25,in,O,IN,O
697,697,25,silken,O,JJ,O
698,698,25,robes,O,NNS,O
699,699,25,",",O,",",O
700,700,25,endued,O,VBN,O
701,701,25,with,O,IN,O
702,702,25,wisdom,O,NN,O
703,703,25,and,O,CC,O
704,704,25,intelligence,O,NN,O
705,705,25,",",O,",",O
706,706,25,their,O,PRP$,O
707,707,25,senses,O,NNS,O
708,708,25,under,O,IN,O
709,709,25,control,O,NN,O
710,710,25,though,O,IN,O
711,711,25,young,O,JJ,O
712,712,25,",",O,",",O
713,713,25,and,O,CC,O
714,714,25,decked,O,VBD,O
715,715,25,with,O,IN,O
716,716,25,ear-rings,O,NNS,O
717,717,25,",",O,",",O
718,718,25,and,O,CC,O
719,719,25,who,O,WP,O
720,720,25,serve,O,VBP,O
721,721,25,all,O,DT,O
722,722,25,guests,O,NNS,O
723,723,25,night,O,NN,O
724,724,25,and,O,CC,O
725,725,25,day,O,NN,O
726,726,25,with,O,IN,O
727,727,25,plates,O,NNS,O
728,728,25,and,O,CC,O
729,729,25,dishes,O,NNS,O
730,730,25,in,O,IN,O
731,731,25,hand,O,NN,O
732,732,25,.,O,.,O
733,733,26,With,O,IN,O
734,734,26,this,O,DT,O
735,735,26,wealth,O,NN,O
736,736,26,",",O,",",O
737,737,26,O,O,NNP,O
738,738,26,king,O,NN,O
739,739,26,",",O,",",O
740,740,26,I,O,PRP,O
741,741,26,will,O,MD,O
742,742,26,stake,O,NN,O
743,743,26,with,O,IN,O
744,744,26,thee,O,NN,O
745,745,26,!,O,.,O
746,746,26,',O,'',O
747,747,26,'',O,'',O
748,748,27,Vaisampayana,B-PER,NNP,O
749,749,27,continued,O,VBD,O
750,750,27,",",O,",",O
751,751,27,--,O,:,O
752,752,27,'',O,'',O
753,753,27,Hearing,O,VBG,O
754,754,27,these,O,DT,O
755,755,27,words,O,NNS,O
756,756,27,",",O,",",O
757,757,27,Sakuni,B-PER,NNP,O
758,758,27,",",O,",",O
759,759,27,ready,O,JJ,O
760,760,27,with,O,IN,O
761,761,27,the,O,DT,O
762,762,27,dice,O,NNS,O
763,763,27,",",O,",",O
764,764,27,adopting,O,VBG,O
765,765,27,unfair,O,JJ,O
766,766,27,means,O,NNS,O
767,767,27,said,O,VBD,O
768,768,27,unto,O,JJ,O
769,769,27,Yudhishthira,B-PER,NNP,O
770,770,27,",",O,",",O
771,771,27,'Lo,O,NNP,O
772,772,27,",",O,",",O
773,773,27,I,O,PRP,O
774,774,27,have,O,VBP,O
775,775,27,won,O,VBN,O
776,776,27,!,O,.,O
777,777,27,',O,'',O
778,778,28,``,O,``,O
779,779,28,Yudhishthira,B-PER,NNP,O
780,780,28,said,O,VBD,O
781,781,28,",",O,",",O
782,782,28,--,O,:,O
783,783,28,'I,O,POS,O
784,784,28,have,O,VBP,O
785,785,28,",",O,",",O
786,786,28,O,O,NNP,O
787,787,28,son,O,NN,O
788,788,28,of,O,IN,O
789,789,28,Suvala,B-PER,NNP,O
790,790,28,",",O,",",O
791,791,28,one,O,CD,O
792,792,28,thousand,O,NN,O
793,793,28,musty,O,NN,O
794,794,28,elephants,O,NNS,O
795,795,28,with,O,IN,O
796,796,28,golden,O,JJ,O
797,797,28,girdles,O,NNS,O
798,798,28,",",O,",",O
799,799,28,decked,O,VBN,O
800,800,28,with,O,IN,O
801,801,28,ornaments,O,NNS,O
802,802,28,",",O,",",O
803,803,28,with,O,IN,O
804,804,28,the,O,DT,O
805,805,28,mark,O,NN,O
806,806,28,of,O,IN,O
807,807,28,the,O,DT,O
808,808,28,lotus,O,NN,O
809,809,28,on,O,IN,O
810,810,28,their,O,PRP$,O
811,811,28,temples,O,NNS,O
812,812,28,and,O,CC,O
813,813,28,necks,O,NNS,O
814,814,28,and,O,CC,O
815,815,28,other,O,JJ,O
816,816,28,parts,O,NNS,O
817,817,28,",",O,",",O
818,818,28,adorned,O,VBN,O
819,819,28,with,O,IN,O
820,820,28,golden,O,JJ,O
821,821,28,garlands,O,NNS,O
822,822,28,",",O,",",O
823,823,28,with,O,IN,O
824,824,28,fine,O,JJ,O
825,825,28,white,O,JJ,O
826,826,28,tusks,O,NNS,O
827,827,28,long,O,JJ,O
828,828,28,and,O,CC,O
829,829,28,thick,O,JJ,O
830,830,28,as,O,IN,O
831,831,28,plough-shafts,O,NNS,O
832,832,28,",",O,",",O
833,833,28,worthy,O,NN,O
834,834,28,of,O,IN,O
835,835,28,carrying,O,VBG,O
836,836,28,kings,O,NNS,O
837,837,28,on,O,IN,O
838,838,28,their,O,PRP$,O
839,839,28,backs,O,NNS,O
840,840,28,",",O,",",O
841,841,28,capable,O,JJ,O
842,842,28,of,O,IN,O
843,843,28,bearing,O,VBG,O
844,844,28,every,O,DT,O
845,845,28,kind,O,NN,O
846,846,28,of,O,IN,O
847,847,28,noise,O,NN,O
848,848,28,on,O,IN,O
849,849,28,the,O,DT,O
850,850,28,field,O,NN,O
851,851,28,of,O,IN,O
852,852,28,battle,O,NN,O
853,853,28,",",O,",",O
854,854,28,with,O,IN,O
855,855,28,huge,O,JJ,O
856,856,28,bodies,O,NNS,O
857,857,28,",",O,",",O
858,858,28,capable,O,JJ,O
859,859,28,of,O,IN,O
860,860,28,battering,O,VBG,O
861,861,28,down,O,RP,O
862,862,28,the,O,DT,O
863,863,28,walls,O,NNS,O
