,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
141,141,4,the,O,DT,O
142,142,4,son,O,NN,O
143,143,4,of,O,IN,O
144,144,4,Santanu,B-PER,NNP,O
145,145,4,",",O,",",O
146,146,4,saw,O,VBD,O
147,147,4,that,O,IN,O
148,148,4,innumerable,O,JJ,O
149,149,4,monarchs,O,NNS,O
150,150,4,had,O,VBD,O
151,151,4,come,O,VBN,O
152,152,4,from,O,IN,O
153,153,4,all,O,DT,O
154,154,4,directions,O,NNS,O
155,155,4,;,O,:,O
156,156,4,and,O,CC,O
157,157,4,there,O,EX,O
158,158,4,he,O,PRP,O
159,159,4,also,O,RB,O
160,160,4,saw,O,VBD,O
161,161,4,those,O,DT,O
162,162,4,three,O,CD,O
163,163,4,maidens,O,NNS,O
164,164,4,that,O,WDT,O
165,165,4,would,O,MD,O
166,166,4,select,O,VB,O
167,167,4,their,O,PRP$,O
168,168,4,own,O,JJ,O
169,169,4,husbands,O,NNS,O
170,170,4,.,O,.,O
171,171,5,And,O,CC,O
172,172,5,when,O,WRB,O
173,173,5,the,O,DT,O
174,174,5,(,O,(,O
175,175,5,assembled,O,VBN,O
176,176,5,),O,),O
177,177,5,kings,O,NNS,O
178,178,5,were,O,VBD,O
179,179,5,each,O,DT,O
180,180,5,being,O,VBG,O
181,181,5,mentioned,O,VBN,O
182,182,5,by,O,IN,O
183,183,5,name,O,NN,O
184,184,5,",",O,",",O
185,185,5,Bhishma,B-PER,NNP,O
186,186,5,chose,O,VBD,O
187,187,5,those,O,DT,O
188,188,5,maidens,O,NNS,O
189,189,5,(,O,(,O
190,190,5,on,O,IN,O
191,191,5,behalf,O,NN,O
192,192,5,of,O,IN,O
193,193,5,his,O,PRP$,O
194,194,5,brother,O,NN,O
195,195,5,),O,),O
196,196,5,.,O,.,O
197,197,6,And,O,CC,O
198,198,6,taking,O,VBG,O
199,199,6,them,O,PRP,O
200,200,6,upon,O,IN,O
201,201,6,his,O,PRP$,O
202,202,6,chariot,O,NN,O
203,203,6,",",O,",",O
204,204,6,Bhishma,B-PER,NNP,O
205,205,6,",",O,",",O
206,206,6,that,O,IN,O
207,207,6,first,O,JJ,O
208,208,6,of,O,IN,O
209,209,6,smiters,O,NNS,O
210,210,6,in,O,IN,O
211,211,6,battle,O,NN,O
212,212,6,",",O,",",O
213,213,6,addressed,O,VBD,O
214,214,6,the,O,DT,O
215,215,6,kings,O,NNS,O
216,216,6,",",O,",",O
217,217,6,O,O,NNP,O
218,218,6,monarch,O,NN,O
219,219,6,",",O,",",O
220,220,6,and,O,CC,O
221,221,6,said,O,VBD,O
222,222,6,in,O,IN,O
223,223,6,a,O,DT,O
224,224,6,voice,O,NN,O
225,225,6,deep,O,RB,O
226,226,6,as,O,IN,O
227,227,6,the,O,DT,O
228,228,6,roar,O,NN,O
229,229,6,of,O,IN,O
230,230,6,the,O,DT,O
231,231,6,clouds,O,NN,O
232,232,6,",",O,",",O
233,233,6,'The,O,'',O
234,234,6,wise,O,NN,O
235,235,6,have,O,VBP,O
236,236,6,directed,O,VBN,O
237,237,6,that,O,IN,O
238,238,6,when,O,WRB,O
239,239,6,an,O,DT,O
240,240,6,accomplished,O,JJ,O
241,241,6,person,O,NN,O
242,242,6,has,O,VBZ,O
243,243,6,been,O,VBN,O
244,244,6,invited,O,VBN,O
245,245,6,",",O,",",O
246,246,6,a,O,DT,O
247,247,6,maiden,O,NN,O
248,248,6,may,O,MD,O
249,249,6,be,O,VB,O
250,250,6,bestowed,O,VBN,O
251,251,6,on,O,IN,O
252,252,6,him,O,PRP,O
253,253,6,",",O,",",O
254,254,6,decked,O,VBN,O
255,255,6,with,O,IN,O
256,256,6,ornaments,O,NNS,O
257,257,6,and,O,CC,O
258,258,6,along,O,IN,O
259,259,6,with,O,IN,O
260,260,6,many,O,JJ,O
261,261,6,valuable,O,JJ,O
262,262,6,presents,O,NNS,O
263,263,6,.,O,.,O
264,264,7,Others,O,NNS,O
265,265,7,again,O,RB,O
266,266,7,may,O,MD,O
267,267,7,bestow,O,VB,O
268,268,7,their,O,PRP$,O
269,269,7,daughters,O,NNS,O
270,270,7,by,O,IN,O
271,271,7,accepting,O,VBG,O
272,272,7,a,O,DT,O
273,273,7,couple,O,NN,O
274,274,7,of,O,IN,O
275,275,7,kine,O,NN,O
276,276,7,.,O,.,O
277,277,8,Some,O,DT,O
278,278,8,again,O,RB,O
279,279,8,bestow,O,VBP,O
280,280,8,their,O,PRP$,O
281,281,8,daughters,O,NNS,O
282,282,8,by,O,IN,O
283,283,8,taking,O,VBG,O
284,284,8,a,O,DT,O
285,285,8,fixed,O,JJ,O
286,286,8,sum,O,NN,O
287,287,8,",",O,",",O
288,288,8,and,O,CC,O
289,289,8,some,O,DT,O
290,290,8,take,O,VBP,O
291,291,8,away,O,RP,O
292,292,8,maidens,O,NNS,O
293,293,8,by,O,IN,O
294,294,8,force,O,NN,O
295,295,8,.,O,.,O
296,296,9,Some,O,DT,O
297,297,9,wed,O,VBD,O
298,298,9,with,O,IN,O
299,299,9,the,O,DT,O
300,300,9,consent,O,NN,O
301,301,9,of,O,IN,O
302,302,9,the,O,DT,O
303,303,9,maidens,O,NNS,O
304,304,9,",",O,",",O
305,305,9,some,O,DT,O
306,306,9,by,O,IN,O
307,307,9,drugging,O,VBG,O
308,308,9,them,O,PRP,O
309,309,9,into,O,IN,O
310,310,9,consent,O,NN,O
311,311,9,",",O,",",O
312,312,9,and,O,CC,O
313,313,9,some,O,DT,O
314,314,9,by,O,IN,O
315,315,9,going,O,VBG,O
316,316,9,unto,O,IN,O
317,317,9,the,O,DT,O
318,318,9,maidens,O,NNS,O
319,319,9,',O,POS,O
320,320,9,parents,O,NNS,O
321,321,9,and,O,CC,O
322,322,9,obtaining,O,VBG,O
323,323,9,their,O,PRP$,O
324,324,9,sanction,O,NN,O
325,325,9,.,O,.,O
326,326,10,Some,O,DT,O
327,327,10,again,O,RB,O
328,328,10,obtain,O,VB,O
329,329,10,wives,O,NNS,O
330,330,10,as,O,IN,O
331,331,10,presents,O,NNS,O
332,332,10,for,O,IN,O
333,333,10,assisting,O,VBG,O
334,334,10,at,O,IN,O
335,335,10,sacrifices,O,NNS,O
336,336,10,.,O,.,O
337,337,11,Of,O,IN,O
338,338,11,these,O,DT,O
339,339,11,",",O,",",O
340,340,11,the,O,DT,O
341,341,11,learned,O,JJ,O
342,342,11,always,O,RB,O
343,343,11,applaud,O,VBP,O
344,344,11,the,O,DT,O
345,345,11,eighth,O,JJ,O
346,346,11,form,O,NN,O
347,347,11,of,O,IN,O
348,348,11,marriage,O,NN,O
349,349,11,.,O,.,O
350,350,12,Kings,O,NNS,O
351,351,12,",",O,",",O
352,352,12,however,O,RB,O
353,353,12,",",O,",",O
354,354,12,speak,O,JJ,O
355,355,12,highly,O,RB,O
356,356,12,of,O,IN,O
357,357,12,the,O,DT,O
358,358,12,Swyamvara,B-EVE,NNP,O
359,359,12,(,O,(,O
360,360,12,the,O,DT,O
361,361,12,fifth,O,NN,O
362,362,12,form,O,NN,O
363,363,12,as,O,IN,O
364,364,12,above,O,NN,O
365,365,12,),O,),O
366,366,12,and,O,CC,O
367,367,12,themselves,O,PRP,O
368,368,12,wed,O,VBD,O
369,369,12,according,O,VBG,O
370,370,12,to,O,TO,O
371,371,12,it,O,PRP,O
372,372,12,.,O,.,O
373,373,13,But,O,CC,O
374,374,13,the,O,DT,O
375,375,13,sages,O,NNS,O
376,376,13,have,O,VBP,O
377,377,13,said,O,VBD,O
378,378,13,that,O,IN,O
379,379,13,",",O,",",O
380,380,13,that,O,DT,O
381,381,13,wife,O,NN,O
382,382,13,is,O,VBZ,O
383,383,13,dearly,O,JJ,O
384,384,13,to,O,TO,O
385,385,13,be,O,VB,O
386,386,13,prized,O,VBN,O
387,387,13,who,O,WP,O
388,388,13,is,O,VBZ,O
389,389,13,taken,O,VBN,O
390,390,13,away,O,RB,O
391,391,13,by,O,IN,O
392,392,13,force,O,NN,O
393,393,13,",",O,",",O
394,394,13,after,O,IN,O
395,395,13,the,O,DT,O
396,396,13,slaughter,O,NN,O
397,397,13,of,O,IN,O
398,398,13,opponents,O,NNS,O
399,399,13,",",O,",",O
400,400,13,from,O,IN,O
401,401,13,amidst,O,IN,O
402,402,13,the,O,DT,O
403,403,13,concourse,O,NN,O
404,404,13,of,O,IN,O
405,405,13,princes,O,NNS,O
406,406,13,and,O,CC,O
407,407,13,kings,O,NNS,O
408,408,13,invited,O,VBN,O
409,409,13,to,O,TO,O
410,410,13,a,O,DT,O
411,411,13,self-choice,O,JJ,O
412,412,13,ceremony,O,NN,O
413,413,13,.,O,.,O
414,414,14,Therefore,O,RB,O
415,415,14,",",O,",",O
416,416,14,ye,O,PRP,O
417,417,14,monarchs,O,VBP,O
418,418,14,",",O,",",O
419,419,14,I,O,PRP,O
420,420,14,bear,O,VBP,O
421,421,14,away,O,RB,O
422,422,14,these,O,DT,O
423,423,14,maidens,O,NNS,O
424,424,14,hence,O,NN,O
425,425,14,by,O,IN,O
426,426,14,force,O,NN,O
427,427,14,.,O,.,O
428,428,15,Strive,O,JJ,O
429,429,15,ye,O,NN,O
430,430,15,",",O,",",O
431,431,15,to,O,TO,O
432,432,15,the,O,DT,O
433,433,15,best,O,JJS,O
434,434,15,of,O,IN,O
435,435,15,your,O,PRP$,O
436,436,15,might,O,MD,O
437,437,15,",",O,",",O
438,438,15,to,O,TO,O
439,439,15,vanquish,O,VB,O
440,440,15,me,O,PRP,O
441,441,15,or,O,CC,O
442,442,15,to,O,TO,O
443,443,15,be,O,VB,O
444,444,15,vanquished,O,VBN,O
445,445,15,.,O,.,O
446,446,16,Ye,O,NNP,O
447,447,16,monarchs,O,NN,O
448,448,16,",",O,",",O
449,449,16,I,O,PRP,O
450,450,16,stand,O,VBP,O
451,451,16,here,O,RB,O
452,452,16,resolved,O,VBN,O
453,453,16,to,O,TO,O
454,454,16,fight,O,VB,O
455,455,16,!,O,.,O
456,456,16,',O,'',O
457,457,17,Kuru,B-COMMUNITY,NNP,O
458,458,17,prince,O,NN,O
459,459,17,",",O,",",O
460,460,17,endued,O,VBN,O
461,461,17,with,O,IN,O
462,462,17,great,O,JJ,O
463,463,17,energy,O,NN,O
464,464,17,",",O,",",O
465,465,17,thus,O,RB,O
466,466,17,addressing,O,VBG,O
467,467,17,the,O,DT,O
468,468,17,assembled,O,JJ,O
469,469,17,monarchs,O,NN,O
470,470,17,and,O,CC,O
471,471,17,the,O,DT,O
472,472,17,king,O,NN,O
473,473,17,of,O,IN,O
474,474,17,Kasi,B-PLACE,NNP,O
475,475,17,",",O,",",O
476,476,17,took,O,VBD,O
477,477,17,upon,O,IN,O
478,478,17,his,O,PRP$,O
479,479,17,car,O,NN,O
480,480,17,those,O,DT,O
481,481,17,maidens,O,NNS,O
482,482,17,.,O,.,O
483,483,18,And,O,CC,O
484,484,18,having,O,VBG,O
485,485,18,taken,O,VBN,O
486,486,18,them,O,PRP,O
487,487,18,up,O,RB,O
488,488,18,",",O,",",O
489,489,18,he,O,PRP,O
490,490,18,sped,O,VBD,O
491,491,18,his,O,PRP$,O
492,492,18,chariot,O,NN,O
493,493,18,away,O,RB,O
494,494,18,",",O,",",O
495,495,18,challenging,O,VBG,O
496,496,18,the,O,DT,O
497,497,18,invited,O,JJ,O
498,498,18,kings,O,NNS,O
499,499,18,to,O,TO,O
500,500,18,a,O,DT,O
501,501,18,fight,O,NN,O
502,502,18,.,O,.,O
503,503,19,``,O,``,O
504,504,19,The,O,DT,O
505,505,19,challenged,O,NN,O
506,506,19,monarchs,O,NN,O
507,507,19,then,O,RB,O
508,508,19,all,O,DT,O
509,509,19,stood,O,VBD,O
510,510,19,up,O,RP,O
511,511,19,",",O,",",O
512,512,19,slapping,O,VBG,O
513,513,19,their,O,PRP$,O
514,514,19,arms,O,NNS,O
515,515,19,and,O,CC,O
516,516,19,biting,O,VBG,O
517,517,19,their,O,PRP$,O
518,518,19,nether,O,JJ,O
519,519,19,lips,O,NNS,O
520,520,19,in,O,IN,O
521,521,19,wrath,O,NN,O
522,522,19,.,O,.,O
523,523,20,And,O,CC,O
524,524,20,loud,O,NN,O
525,525,20,was,O,VBD,O
526,526,20,the,O,DT,O
527,527,20,din,O,NN,O
528,528,20,produced,O,VBD,O
529,529,20,",",O,",",O
530,530,20,as,O,IN,O
531,531,20,",",O,",",O
532,532,20,in,O,IN,O
533,533,20,a,O,DT,O
534,534,20,great,O,JJ,O
535,535,20,hurry,O,NN,O
536,536,20,",",O,",",O
537,537,20,they,O,PRP,O
538,538,20,began,O,VBD,O
539,539,20,to,O,TO,O
540,540,20,cast,O,VB,O
541,541,20,off,O,RP,O
542,542,20,their,O,PRP$,O
543,543,20,ornaments,O,NNS,O
544,544,20,and,O,CC,O
545,545,20,put,O,VB,O
546,546,20,on,O,IN,O
547,547,20,their,O,PRP$,O
548,548,20,armour,O,NN,O
549,549,20,.,O,.,O
550,550,21,And,O,CC,O
551,551,21,the,O,DT,O
552,552,21,motion,O,NN,O
553,553,21,of,O,IN,O
554,554,21,their,O,PRP$,O
555,555,21,ornaments,O,NNS,O
556,556,21,and,O,CC,O
557,557,21,armour,O,NN,O
558,558,21,",",O,",",O
559,559,21,O,O,NNP,O
560,560,21,Janamejaya,B-PER,NNP,O
561,561,21,",",O,",",O
562,562,21,brilliant,O,NN,O
563,563,21,as,O,IN,O
564,564,21,these,O,DT,O
565,565,21,were,O,VBD,O
566,566,21,",",O,",",O
567,567,21,resembled,O,VBN,O
568,568,21,meteoric,O,JJ,O
569,569,21,flashes,O,NNS,O
570,570,21,in,O,IN,O
571,571,21,the,O,DT,O
572,572,21,sky,O,NN,O
573,573,21,.,O,.,O
574,574,22,And,O,CC,O
575,575,22,with,O,IN,O
576,576,22,brows,O,NNS,O
577,577,22,contracted,O,VBN,O
578,578,22,and,O,CC,O
579,579,22,eyes,O,NNS,O
580,580,22,red,O,JJ,O
581,581,22,with,O,IN,O
582,582,22,rage,O,NN,O
583,583,22,",",O,",",O
584,584,22,the,O,DT,O
585,585,22,monarchs,O,NN,O
586,586,22,moved,O,VBD,O
587,587,22,in,O,IN,O
588,588,22,impatience,O,NN,O
589,589,22,",",O,",",O
590,590,22,their,O,PRP$,O
591,591,22,armour,O,NN,O
592,592,22,and,O,CC,O
593,593,22,ornaments,O,NNS,O
594,594,22,dazzling,O,VBG,O
595,595,22,or,O,CC,O
596,596,22,waving,O,VBG,O
597,597,22,with,O,IN,O
598,598,22,their,O,PRP$,O
599,599,22,agitated,O,JJ,O
600,600,22,steps,O,NNS,O
601,601,22,.,O,.,O
602,602,23,The,O,DT,O
603,603,23,charioteers,O,NNS,O
604,604,23,soon,O,RB,O
605,605,23,brought,O,VBD,O
606,606,23,handsome,O,JJ,O
607,607,23,cars,O,NNS,O
608,608,23,with,O,IN,O
609,609,23,fine,O,JJ,O
610,610,23,horses,O,NNS,O
611,611,23,harnessed,O,VBD,O
612,612,23,thereto,O,NN,O
613,613,23,.,O,.,O
614,614,24,Those,O,DT,O
615,615,24,splendid,O,JJ,O
616,616,24,warriors,O,NNS,O
617,617,24,then,O,RB,O
618,618,24,",",O,",",O
619,619,24,equipped,O,VBD,O
620,620,24,with,O,IN,O
621,621,24,all,O,DT,O
622,622,24,kinds,O,NNS,O
623,623,24,of,O,IN,O
624,624,24,weapons,O,NNS,O
625,625,24,",",O,",",O
626,626,24,rode,O,NN,O
627,627,24,on,O,IN,O
628,628,24,those,O,DT,O
629,629,24,cars,O,NNS,O
630,630,24,",",O,",",O
631,631,24,and,O,CC,O
632,632,24,with,O,IN,O
633,633,24,uplifted,O,JJ,O
634,634,24,weapons,O,NNS,O
635,635,24,pursued,O,VBD,O
636,636,24,the,O,DT,O
637,637,24,retreating,O,VBG,O
638,638,24,chief,O,NN,O
639,639,24,of,O,IN,O
640,640,24,the,O,DT,O
641,641,24,Kurus,B-COMMUNITY,NNP,O
642,642,24,.,O,.,O
643,643,25,Then,O,RB,O
644,644,25,",",O,",",O
645,645,25,O,O,NNP,O
646,646,25,Bharata,B-PLACE,NNP,O
647,647,25,",",O,",",O
648,648,25,occurred,O,VBD,O
649,649,25,the,O,DT,O
650,650,25,terrible,O,JJ,O
651,651,25,encounter,O,NN,O
652,652,25,between,O,IN,O
653,653,25,those,O,DT,O
654,654,25,innumerable,O,JJ,O
655,655,25,monarchs,O,NNS,O
656,656,25,on,O,IN,O
657,657,25,one,O,CD,O
658,658,25,side,O,NN,O
659,659,25,and,O,CC,O
660,660,25,the,O,DT,O
661,661,25,Kuru,B-COMMUNITY,NNP,O
662,662,25,warrior,O,WDT,O
663,663,25,alone,O,RB,O
664,664,25,on,O,IN,O
665,665,25,the,O,DT,O
666,666,25,other,O,JJ,O
667,667,25,.,O,.,O
668,668,26,And,O,CC,O
669,669,26,the,O,DT,O
670,670,26,assembled,O,JJ,O
671,671,26,monarchs,O,NN,O
672,672,26,threw,O,VBD,O
673,673,26,at,O,IN,O
674,674,26,their,O,PRP$,O
675,675,26,foe,O,NN,O
676,676,26,ten,O,NNS,O
677,677,26,thousand,O,VBP,O
678,678,26,arrows,O,NNS,O
679,679,26,at,O,IN,O
680,680,26,the,O,DT,O
681,681,26,same,O,JJ,O
682,682,26,time,O,NN,O
683,683,26,.,O,.,O
684,684,27,Bhishma,B-PER,NNP,O
685,685,27,",",O,",",O
686,686,27,however,O,RB,O
687,687,27,speedily,O,RB,O
688,688,27,checked,O,VBN,O
689,689,27,those,O,DT,O
690,690,27,numberless,O,JJ,O
691,691,27,arrows,O,NNS,O
692,692,27,before,O,IN,O
693,693,27,they,O,PRP,O
694,694,27,could,O,MD,O
695,695,27,come,O,VB,O
696,696,27,at,O,IN,O
697,697,27,him,O,PRP,O
698,698,27,by,O,IN,O
699,699,27,means,O,NNS,O
700,700,27,of,O,IN,O
701,701,27,a,O,DT,O
702,702,27,shower,O,NN,O
703,703,27,of,O,IN,O
704,704,27,his,O,PRP$,O
705,705,27,own,O,JJ,O
706,706,27,arrows,O,NNS,O
707,707,27,as,O,RB,O
708,708,27,innumerable,O,JJ,O
709,709,27,as,O,IN,O
710,710,27,the,O,DT,O
711,711,27,down,O,NN,O
712,712,27,on,O,IN,O
713,713,27,the,O,DT,O
714,714,27,body,O,NN,O
715,715,27,.,O,.,O
716,716,28,Then,O,RB,O
717,717,28,those,O,DT,O
718,718,28,kings,O,NNS,O
719,719,28,surrounded,O,VBD,O
720,720,28,him,O,PRP,O
721,721,28,from,O,IN,O
722,722,28,all,O,DT,O
723,723,28,sides,O,NNS,O
724,724,28,and,O,CC,O
725,725,28,rained,O,VBD,O
726,726,28,arrows,O,NNS,O
727,727,28,on,O,IN,O
728,728,28,him,O,PRP,O
729,729,28,like,O,IN,O
730,730,28,masses,O,NNS,O
731,731,28,of,O,IN,O
732,732,28,clouds,O,NNS,O
733,733,28,showering,O,VBG,O
734,734,28,on,O,IN,O
735,735,28,the,O,DT,O
736,736,28,mountain-breast,O,NN,O
737,737,28,.,O,.,O
738,738,29,But,O,CC,O
739,739,29,Bhishma,B-PER,NNP,O
740,740,29,",",O,",",O
741,741,29,arresting,O,VBG,O
742,742,29,with,O,IN,O
743,743,29,his,O,PRP$,O
744,744,29,shafts,O,NNS,O
745,745,29,the,O,DT,O
746,746,29,course,O,NN,O
747,747,29,of,O,IN,O
748,748,29,that,O,DT,O
749,749,29,arrowy,O,VBZ,O
750,750,29,downpour,O,NN,O
751,751,29,",",O,",",O
752,752,29,pierced,O,VBD,O
753,753,29,each,O,DT,O
754,754,29,of,O,IN,O
755,755,29,the,O,DT,O
756,756,29,monarchs,O,NN,O
757,757,29,with,O,IN,O
758,758,29,three,O,CD,O
759,759,29,shafts,O,NNS,O
760,760,29,.,O,.,O
761,761,30,The,O,DT,O
762,762,30,latter,O,NN,O
763,763,30,",",O,",",O
764,764,30,in,O,IN,O
765,765,30,their,O,PRP$,O
766,766,30,turn,O,NN,O
767,767,30,pierced,O,VBN,O
768,768,30,Bhishma,B-PER,NNP,O
769,769,30,",",O,",",O
770,770,30,each,O,DT,O
771,771,30,with,O,IN,O
772,772,30,five,O,CD,O
773,773,30,shafts,O,NNS,O
774,774,30,.,O,.,O
775,775,31,But,O,CC,O
776,776,31,",",O,",",O
777,777,31,O,O,NNP,O
778,778,31,king,O,NN,O
779,779,31,",",O,",",O
780,780,31,Bhishma,B-PER,NNP,O
781,781,31,checked,O,VBD,O
782,782,31,those,O,DT,O
783,783,31,by,O,IN,O
784,784,31,his,O,PRP$,O
785,785,31,prowess,O,NN,O
786,786,31,and,O,CC,O
787,787,31,pierced,O,VBD,O
788,788,31,each,O,DT,O
789,789,31,of,O,IN,O
790,790,31,the,O,DT,O
791,791,31,contending,O,JJ,O
792,792,31,kings,O,NNS,O
793,793,31,with,O,IN,O
794,794,31,two,O,CD,O
795,795,31,shafts,O,NNS,O
796,796,31,.,O,.,O
797,797,32,The,O,DT,O
798,798,32,combat,O,NN,O
799,799,32,became,O,VBD,O
800,800,32,so,O,RB,O
801,801,32,fierce,O,JJ,O
802,802,32,with,O,IN,O
803,803,32,that,O,DT,O
804,804,32,dense,O,NN,O
805,805,32,shower,O,NN,O
806,806,32,of,O,IN,O
807,807,32,arrows,O,NNS,O
808,808,32,and,O,CC,O
809,809,32,other,O,JJ,O
810,810,32,missiles,O,NNS,O
811,811,32,that,O,IN,O
812,812,32,it,O,PRP,O
813,813,32,looked,O,VBD,O
814,814,32,very,O,RB,O
815,815,32,much,O,JJ,O
816,816,32,like,O,IN,O
817,817,32,the,O,DT,O
818,818,32,encounter,O,NN,O
819,819,32,between,O,IN,O
820,820,32,the,O,DT,O
821,821,32,celestials,O,NNS,O
822,822,32,and,O,CC,O
823,823,32,the,O,DT,O
824,824,32,Asuras,B-COMMUNITY,NNP,O
825,825,32,of,O,IN,O
826,826,32,old,O,JJ,O
827,827,32,",",O,",",O
828,828,32,and,O,CC,O
829,829,32,men,O,NNS,O
830,830,32,of,O,IN,O
831,831,32,courage,O,NN,O
832,832,32,who,O,WP,O
833,833,32,took,O,VBD,O
834,834,32,no,O,DT,O
835,835,32,part,O,NN,O
836,836,32,in,O,IN,O
837,837,32,it,O,PRP,O
838,838,32,were,O,VBD,O
839,839,32,struck,O,VBN,O
840,840,32,with,O,IN,O
841,841,32,fear,O,NN,O
842,842,32,even,O,RB,O
843,843,32,to,O,TO,O
844,844,32,look,O,VB,O
845,845,32,at,O,IN,O
846,846,32,the,O,DT,O
847,847,32,scene,O,NN,O
848,848,32,.,O,.,O
849,849,33,Bhishma,B-PER,NNP,O
850,850,33,cut,O,VBD,O
851,851,33,off,O,RP,O
852,852,33,",",O,",",O
853,853,33,with,O,IN,O
854,854,33,his,O,PRP$,O
855,855,33,arrows,O,NNS,O
856,856,33,",",O,",",O
857,857,33,on,O,IN,O
858,858,33,the,O,DT,O
859,859,33,field,O,NN,O
860,860,33,of,O,IN,O
861,861,33,battle,O,NN,O
862,862,33,",",O,",",O
863,863,33,bows,O,NNS,O
864,864,33,",",O,",",O
865,865,33,and,O,CC,O
